file,original_label,teacher_pred_class,teacher_happy_prob,teacher_confidence,top2_predictions,retained,filter_reason
happy_cand_01583.png,happy,happy,0.7328,0.7328,"happy(0.73), disgust(0.10)",True,Accepted
happy_cand_01584.png,happy,happy,0.3284,0.3284,"happy(0.33), fear(0.21)",False,Low Happy probability (0.328 < 0.7)
happy_cand_01585.png,happy,happy,0.6385,0.6385,"happy(0.64), angry(0.11)",False,Low Happy probability (0.639 < 0.7)
happy_cand_01586.png,happy,happy,0.821,0.821,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_01587.png,happy,happy,0.7583,0.7583,"happy(0.76), neutral(0.13)",True,Accepted
happy_cand_01588.png,happy,neutral,0.1047,0.5839,"neutral(0.58), sad(0.12)",False,Teacher predicted 'neutral' (0.584)
happy_cand_01589.png,happy,happy,0.6189,0.6189,"happy(0.62), disgust(0.11)",False,Low Happy probability (0.619 < 0.7)
happy_cand_01590.png,happy,neutral,0.2014,0.6288,"neutral(0.63), happy(0.20)",False,Teacher predicted 'neutral' (0.629)
happy_cand_01591.png,happy,neutral,0.3572,0.3672,"neutral(0.37), happy(0.36)",False,Teacher predicted 'neutral' (0.367)
happy_cand_01592.png,happy,neutral,0.1454,0.5669,"neutral(0.57), happy(0.15)",False,Teacher predicted 'neutral' (0.567)
happy_cand_01593.png,happy,happy,0.6092,0.6092,"happy(0.61), neutral(0.15)",False,Low Happy probability (0.609 < 0.7)
happy_cand_01594.png,happy,happy,0.6911,0.6911,"happy(0.69), neutral(0.18)",False,Low Happy probability (0.691 < 0.7)
happy_cand_01595.png,happy,neutral,0.087,0.5404,"neutral(0.54), sad(0.14)",False,Teacher predicted 'neutral' (0.540)
happy_cand_01596.png,happy,neutral,0.0777,0.6693,"neutral(0.67), sad(0.08)",False,Teacher predicted 'neutral' (0.669)
happy_cand_01598.png,happy,neutral,0.3371,0.4738,"neutral(0.47), happy(0.34)",False,Teacher predicted 'neutral' (0.474)
happy_cand_01599.png,happy,happy,0.5618,0.5618,"happy(0.56), neutral(0.25)",False,Low Happy probability (0.562 < 0.7)
happy_cand_01600.png,happy,happy,0.8256,0.8256,"happy(0.83), disgust(0.07)",True,Accepted
happy_cand_01601.png,happy,neutral,0.1436,0.5965,"neutral(0.60), happy(0.14)",False,Teacher predicted 'neutral' (0.597)
happy_cand_01602.png,happy,happy,0.7176,0.7176,"happy(0.72), angry(0.07)",True,Accepted
happy_cand_01603.png,happy,neutral,0.0768,0.5608,"neutral(0.56), sad(0.18)",False,Teacher predicted 'neutral' (0.561)
happy_cand_01604.png,happy,happy,0.8125,0.8125,"happy(0.81), disgust(0.07)",True,Accepted
happy_cand_01605.png,happy,neutral,0.1409,0.6036,"neutral(0.60), happy(0.14)",False,Teacher predicted 'neutral' (0.604)
happy_cand_01606.png,happy,happy,0.7109,0.7109,"happy(0.71), neutral(0.10)",True,Accepted
happy_cand_01607.png,happy,happy,0.6502,0.6502,"happy(0.65), neutral(0.16)",False,Low Happy probability (0.650 < 0.7)
happy_cand_01608.png,happy,neutral,0.2023,0.5661,"neutral(0.57), happy(0.20)",False,Teacher predicted 'neutral' (0.566)
happy_cand_01609.png,happy,happy,0.8047,0.8047,"happy(0.80), disgust(0.07)",True,Accepted
happy_cand_01610.png,happy,happy,0.5599,0.5599,"happy(0.56), disgust(0.17)",False,Low Happy probability (0.560 < 0.7)
happy_cand_01611.png,happy,happy,0.4449,0.4449,"happy(0.44), neutral(0.34)",False,Low Happy probability (0.445 < 0.7)
happy_cand_01612.png,happy,happy,0.5591,0.5591,"happy(0.56), sad(0.11)",False,Low Happy probability (0.559 < 0.7)
happy_cand_01613.png,happy,happy,0.6558,0.6558,"happy(0.66), disgust(0.15)",False,Low Happy probability (0.656 < 0.7)
happy_cand_01614.png,happy,angry,0.1269,0.2788,"angry(0.28), fear(0.27)",False,Teacher predicted 'angry' (0.279)
happy_cand_01615.png,happy,happy,0.7715,0.7715,"happy(0.77), disgust(0.07)",True,Accepted
happy_cand_01616.png,happy,neutral,0.3119,0.489,"neutral(0.49), happy(0.31)",False,Teacher predicted 'neutral' (0.489)
happy_cand_01617.png,happy,neutral,0.2244,0.4874,"neutral(0.49), happy(0.22)",False,Teacher predicted 'neutral' (0.487)
happy_cand_01618.png,happy,happy,0.8337,0.8337,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_01619.png,happy,happy,0.5909,0.5909,"happy(0.59), neutral(0.23)",False,Low Happy probability (0.591 < 0.7)
happy_cand_01620.png,happy,happy,0.4186,0.4186,"happy(0.42), neutral(0.24)",False,Low Happy probability (0.419 < 0.7)
happy_cand_01621.png,happy,happy,0.5516,0.5516,"happy(0.55), neutral(0.24)",False,Low Happy probability (0.552 < 0.7)
happy_cand_01622.png,happy,happy,0.592,0.592,"happy(0.59), neutral(0.24)",False,Low Happy probability (0.592 < 0.7)
happy_cand_01623.png,happy,neutral,0.328,0.3496,"neutral(0.35), happy(0.33)",False,Teacher predicted 'neutral' (0.350)
happy_cand_01624.png,happy,happy,0.7881,0.7881,"happy(0.79), neutral(0.09)",True,Accepted
happy_cand_01625.png,happy,neutral,0.2301,0.6137,"neutral(0.61), happy(0.23)",False,Teacher predicted 'neutral' (0.614)
happy_cand_01626.png,happy,happy,0.4187,0.4187,"happy(0.42), surprise(0.12)",False,Low Happy probability (0.419 < 0.7)
happy_cand_01627.png,happy,happy,0.5367,0.5367,"happy(0.54), neutral(0.24)",False,Low Happy probability (0.537 < 0.7)
happy_cand_01628.png,happy,happy,0.7966,0.7966,"happy(0.80), disgust(0.09)",True,Accepted
happy_cand_01629.png,happy,happy,0.819,0.819,"happy(0.82), disgust(0.10)",True,Accepted
happy_cand_01630.png,happy,neutral,0.0882,0.6412,"neutral(0.64), sad(0.09)",False,Teacher predicted 'neutral' (0.641)
happy_cand_01631.png,happy,neutral,0.3696,0.4148,"neutral(0.41), happy(0.37)",False,Teacher predicted 'neutral' (0.415)
happy_cand_01632.png,happy,happy,0.7669,0.7669,"happy(0.77), disgust(0.08)",True,Accepted
happy_cand_01633.png,happy,happy,0.6484,0.6484,"happy(0.65), neutral(0.18)",False,Low Happy probability (0.648 < 0.7)
happy_cand_01634.png,happy,happy,0.7197,0.7197,"happy(0.72), angry(0.09)",True,Accepted
happy_cand_01635.png,happy,happy,0.7477,0.7477,"happy(0.75), disgust(0.09)",True,Accepted
happy_cand_01636.png,happy,neutral,0.1194,0.5757,"neutral(0.58), happy(0.12)",False,Teacher predicted 'neutral' (0.576)
happy_cand_01637.png,happy,happy,0.7904,0.7904,"happy(0.79), disgust(0.08)",True,Accepted
happy_cand_01638.png,happy,happy,0.7717,0.7717,"happy(0.77), disgust(0.08)",True,Accepted
happy_cand_01639.png,happy,happy,0.7078,0.7078,"happy(0.71), neutral(0.10)",True,Accepted
happy_cand_01640.png,happy,happy,0.8364,0.8364,"happy(0.84), disgust(0.08)",True,Accepted
happy_cand_01641.png,happy,angry,0.321,0.4071,"angry(0.41), happy(0.32)",False,Teacher predicted 'angry' (0.407)
happy_cand_01642.png,happy,neutral,0.3673,0.3825,"neutral(0.38), happy(0.37)",False,Teacher predicted 'neutral' (0.382)
happy_cand_01643.png,happy,happy,0.4479,0.4479,"happy(0.45), disgust(0.26)",False,Low Happy probability (0.448 < 0.7)
happy_cand_01644.png,happy,happy,0.6657,0.6657,"happy(0.67), angry(0.17)",False,Low Happy probability (0.666 < 0.7)
happy_cand_01645.png,happy,neutral,0.0793,0.47,"neutral(0.47), sad(0.17)",False,Teacher predicted 'neutral' (0.470)
happy_cand_01646.png,happy,neutral,0.0507,0.7452,"neutral(0.75), angry(0.09)",False,Teacher predicted 'neutral' (0.745)
happy_cand_01647.png,happy,surprise,0.1612,0.7908,"surprise(0.79), happy(0.16)",False,Teacher predicted 'surprise' (0.791)
happy_cand_01648.png,happy,neutral,0.092,0.4529,"neutral(0.45), angry(0.26)",False,Teacher predicted 'neutral' (0.453)
happy_cand_01649.png,happy,happy,0.6021,0.6021,"happy(0.60), neutral(0.20)",False,Low Happy probability (0.602 < 0.7)
happy_cand_01650.png,happy,happy,0.5743,0.5743,"happy(0.57), neutral(0.29)",False,Low Happy probability (0.574 < 0.7)
happy_cand_01651.png,happy,neutral,0.3152,0.4673,"neutral(0.47), happy(0.32)",False,Teacher predicted 'neutral' (0.467)
happy_cand_01652.png,happy,neutral,0.2372,0.3555,"neutral(0.36), happy(0.24)",False,Teacher predicted 'neutral' (0.356)
happy_cand_01653.png,happy,happy,0.7586,0.7586,"happy(0.76), neutral(0.08)",True,Accepted
happy_cand_01654.png,happy,happy,0.838,0.838,"happy(0.84), disgust(0.08)",True,Accepted
happy_cand_01655.png,happy,happy,0.7946,0.7946,"happy(0.79), disgust(0.08)",True,Accepted
happy_cand_01656.png,happy,happy,0.6846,0.6846,"happy(0.68), angry(0.09)",False,Low Happy probability (0.685 < 0.7)
happy_cand_01657.png,happy,happy,0.3445,0.3445,"happy(0.34), neutral(0.31)",False,Low Happy probability (0.344 < 0.7)
happy_cand_01658.png,happy,happy,0.7329,0.7329,"happy(0.73), neutral(0.09)",True,Accepted
happy_cand_01659.png,happy,happy,0.5308,0.5308,"happy(0.53), disgust(0.15)",False,Low Happy probability (0.531 < 0.7)
happy_cand_01660.png,happy,happy,0.8399,0.8399,"happy(0.84), disgust(0.07)",True,Accepted
happy_cand_01661.png,happy,happy,0.6873,0.6873,"happy(0.69), neutral(0.13)",False,Low Happy probability (0.687 < 0.7)
happy_cand_01662.png,happy,neutral,0.0381,0.3967,"neutral(0.40), angry(0.28)",False,Teacher predicted 'neutral' (0.397)
happy_cand_01663.png,happy,happy,0.5632,0.5632,"happy(0.56), disgust(0.22)",False,Low Happy probability (0.563 < 0.7)
happy_cand_01664.png,happy,neutral,0.045,0.5938,"neutral(0.59), sad(0.16)",False,Teacher predicted 'neutral' (0.594)
happy_cand_01665.png,happy,happy,0.6375,0.6375,"happy(0.64), sad(0.10)",False,Low Happy probability (0.638 < 0.7)
happy_cand_01666.png,happy,neutral,0.0262,0.8181,"neutral(0.82), disgust(0.04)",False,Teacher predicted 'neutral' (0.818)
happy_cand_01668.png,happy,angry,0.1159,0.5503,"angry(0.55), happy(0.12)",False,Teacher predicted 'angry' (0.550)
happy_cand_01669.png,happy,happy,0.5759,0.5759,"happy(0.58), neutral(0.23)",False,Low Happy probability (0.576 < 0.7)
happy_cand_01670.png,happy,neutral,0.1679,0.6536,"neutral(0.65), happy(0.17)",False,Teacher predicted 'neutral' (0.654)
happy_cand_01671.png,happy,happy,0.7562,0.7562,"happy(0.76), disgust(0.07)",True,Accepted
happy_cand_01672.png,happy,neutral,0.3797,0.4283,"neutral(0.43), happy(0.38)",False,Teacher predicted 'neutral' (0.428)
happy_cand_01673.png,happy,angry,0.3941,0.4217,"angry(0.42), happy(0.39)",False,Teacher predicted 'angry' (0.422)
happy_cand_01674.png,happy,happy,0.7155,0.7155,"happy(0.72), disgust(0.10)",True,Accepted
happy_cand_01675.png,happy,neutral,0.0558,0.2884,"neutral(0.29), angry(0.27)",False,Teacher predicted 'neutral' (0.288)
happy_cand_01676.png,happy,neutral,0.0455,0.5457,"neutral(0.55), sad(0.19)",False,Teacher predicted 'neutral' (0.546)
happy_cand_01677.png,happy,happy,0.4956,0.4956,"happy(0.50), neutral(0.15)",False,Low Happy probability (0.496 < 0.7)
happy_cand_01678.png,happy,happy,0.4682,0.4682,"happy(0.47), angry(0.20)",False,Low Happy probability (0.468 < 0.7)
happy_cand_01679.png,happy,happy,0.7654,0.7654,"happy(0.77), disgust(0.08)",True,Accepted
happy_cand_01680.png,happy,happy,0.5598,0.5598,"happy(0.56), neutral(0.30)",False,Low Happy probability (0.560 < 0.7)
happy_cand_01681.png,happy,happy,0.801,0.801,"happy(0.80), surprise(0.08)",True,Accepted
happy_cand_01682.png,happy,happy,0.726,0.726,"happy(0.73), neutral(0.12)",True,Accepted
happy_cand_01683.png,happy,happy,0.8721,0.8721,"happy(0.87), disgust(0.05)",True,Accepted
happy_cand_01684.png,happy,neutral,0.0365,0.7235,"neutral(0.72), sad(0.07)",False,Teacher predicted 'neutral' (0.723)
happy_cand_01685.png,happy,happy,0.6375,0.6375,"happy(0.64), neutral(0.16)",False,Low Happy probability (0.638 < 0.7)
happy_cand_01686.png,happy,happy,0.5854,0.5854,"happy(0.59), neutral(0.13)",False,Low Happy probability (0.585 < 0.7)
happy_cand_01687.png,happy,angry,0.0344,0.5162,"angry(0.52), neutral(0.14)",False,Teacher predicted 'angry' (0.516)
happy_cand_01688.png,happy,surprise,0.0201,0.5143,"surprise(0.51), angry(0.20)",False,Teacher predicted 'surprise' (0.514)
happy_cand_01689.png,happy,happy,0.6063,0.6063,"happy(0.61), disgust(0.12)",False,Low Happy probability (0.606 < 0.7)
happy_cand_01690.png,happy,neutral,0.3614,0.3837,"neutral(0.38), happy(0.36)",False,Teacher predicted 'neutral' (0.384)
happy_cand_01691.png,happy,happy,0.5575,0.5575,"happy(0.56), angry(0.25)",False,Low Happy probability (0.557 < 0.7)
happy_cand_01692.png,happy,happy,0.4461,0.4461,"happy(0.45), neutral(0.41)",False,Low Happy probability (0.446 < 0.7)
happy_cand_01693.png,happy,happy,0.3788,0.3788,"happy(0.38), neutral(0.29)",False,Low Happy probability (0.379 < 0.7)
happy_cand_01694.png,happy,happy,0.235,0.235,"happy(0.24), neutral(0.22)",False,Low Happy probability (0.235 < 0.7)
happy_cand_01695.png,happy,angry,0.0306,0.687,"angry(0.69), sad(0.13)",False,Teacher predicted 'angry' (0.687)
happy_cand_01696.png,happy,happy,0.4946,0.4946,"happy(0.49), neutral(0.38)",False,Low Happy probability (0.495 < 0.7)
happy_cand_01697.png,happy,neutral,0.0347,0.8706,"neutral(0.87), happy(0.03)",False,Teacher predicted 'neutral' (0.871)
happy_cand_01698.png,happy,disgust,0.2803,0.4636,"disgust(0.46), happy(0.28)",False,Teacher predicted 'disgust' (0.464)
happy_cand_01699.png,happy,happy,0.5485,0.5485,"happy(0.55), neutral(0.20)",False,Low Happy probability (0.548 < 0.7)
happy_cand_01700.png,happy,happy,0.8236,0.8236,"happy(0.82), disgust(0.09)",True,Accepted
happy_cand_01701.png,happy,angry,0.0921,0.3856,"angry(0.39), neutral(0.27)",False,Teacher predicted 'angry' (0.386)
happy_cand_01702.png,happy,neutral,0.1792,0.6503,"neutral(0.65), happy(0.18)",False,Teacher predicted 'neutral' (0.650)
happy_cand_01703.png,happy,neutral,0.0408,0.5874,"neutral(0.59), sad(0.16)",False,Teacher predicted 'neutral' (0.587)
happy_cand_01704.png,happy,sad,0.1452,0.2969,"sad(0.30), fear(0.20)",False,Teacher predicted 'sad' (0.297)
happy_cand_01705.png,happy,happy,0.8459,0.8459,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_01706.png,happy,happy,0.7742,0.7742,"happy(0.77), disgust(0.12)",True,Accepted
happy_cand_01707.png,happy,sad,0.1207,0.525,"sad(0.52), happy(0.12)",False,Teacher predicted 'sad' (0.525)
happy_cand_01708.png,happy,neutral,0.0911,0.7465,"neutral(0.75), happy(0.09)",False,Teacher predicted 'neutral' (0.746)
happy_cand_01709.png,happy,neutral,0.2571,0.5694,"neutral(0.57), happy(0.26)",False,Teacher predicted 'neutral' (0.569)
happy_cand_01710.png,happy,happy,0.3904,0.3904,"happy(0.39), neutral(0.30)",False,Low Happy probability (0.390 < 0.7)
happy_cand_01711.png,happy,neutral,0.1089,0.3524,"neutral(0.35), sad(0.23)",False,Teacher predicted 'neutral' (0.352)
happy_cand_01712.png,happy,neutral,0.2479,0.3809,"neutral(0.38), happy(0.25)",False,Teacher predicted 'neutral' (0.381)
happy_cand_01713.png,happy,neutral,0.1821,0.5281,"neutral(0.53), happy(0.18)",False,Teacher predicted 'neutral' (0.528)
happy_cand_01714.png,happy,neutral,0.1969,0.5979,"neutral(0.60), happy(0.20)",False,Teacher predicted 'neutral' (0.598)
happy_cand_01715.png,happy,angry,0.0795,0.3416,"angry(0.34), sad(0.21)",False,Teacher predicted 'angry' (0.342)
happy_cand_01716.png,happy,neutral,0.1193,0.6396,"neutral(0.64), happy(0.12)",False,Teacher predicted 'neutral' (0.640)
happy_cand_01717.png,happy,neutral,0.1429,0.301,"neutral(0.30), disgust(0.23)",False,Teacher predicted 'neutral' (0.301)
happy_cand_01718.png,happy,neutral,0.1914,0.2564,"neutral(0.26), happy(0.19)",False,Teacher predicted 'neutral' (0.256)
happy_cand_01719.png,happy,happy,0.8529,0.8529,"happy(0.85), disgust(0.07)",True,Accepted
happy_cand_01720.png,happy,happy,0.6856,0.6856,"happy(0.69), disgust(0.08)",False,Low Happy probability (0.686 < 0.7)
happy_cand_01721.png,happy,happy,0.7988,0.7988,"happy(0.80), disgust(0.09)",True,Accepted
happy_cand_01722.png,happy,happy,0.733,0.733,"happy(0.73), disgust(0.08)",True,Accepted
happy_cand_01723.png,happy,neutral,0.097,0.3966,"neutral(0.40), sad(0.28)",False,Teacher predicted 'neutral' (0.397)
happy_cand_01724.png,happy,neutral,0.2486,0.5609,"neutral(0.56), happy(0.25)",False,Teacher predicted 'neutral' (0.561)
happy_cand_01725.png,happy,happy,0.6378,0.6378,"happy(0.64), disgust(0.08)",False,Low Happy probability (0.638 < 0.7)
happy_cand_01726.png,happy,happy,0.7538,0.7538,"happy(0.75), disgust(0.10)",True,Accepted
happy_cand_01727.png,happy,happy,0.824,0.824,"happy(0.82), disgust(0.07)",True,Accepted
happy_cand_01728.png,happy,neutral,0.239,0.4217,"neutral(0.42), happy(0.24)",False,Teacher predicted 'neutral' (0.422)
happy_cand_01729.png,happy,neutral,0.1043,0.6296,"neutral(0.63), sad(0.11)",False,Teacher predicted 'neutral' (0.630)
happy_cand_01730.png,happy,happy,0.3843,0.3843,"happy(0.38), neutral(0.26)",False,Low Happy probability (0.384 < 0.7)
happy_cand_01731.png,happy,happy,0.5432,0.5432,"happy(0.54), neutral(0.16)",False,Low Happy probability (0.543 < 0.7)
happy_cand_01732.png,happy,angry,0.2654,0.4073,"angry(0.41), happy(0.27)",False,Teacher predicted 'angry' (0.407)
happy_cand_01733.png,happy,neutral,0.2812,0.445,"neutral(0.45), happy(0.28)",False,Teacher predicted 'neutral' (0.445)
happy_cand_01734.png,happy,happy,0.5976,0.5976,"happy(0.60), neutral(0.14)",False,Low Happy probability (0.598 < 0.7)
happy_cand_01735.png,happy,neutral,0.1203,0.6314,"neutral(0.63), happy(0.12)",False,Teacher predicted 'neutral' (0.631)
happy_cand_01736.png,happy,happy,0.8168,0.8168,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_01737.png,happy,neutral,0.2991,0.3109,"neutral(0.31), happy(0.30)",False,Teacher predicted 'neutral' (0.311)
happy_cand_01738.png,happy,happy,0.6609,0.6609,"happy(0.66), neutral(0.17)",False,Low Happy probability (0.661 < 0.7)
happy_cand_01739.png,happy,neutral,0.3281,0.3742,"neutral(0.37), happy(0.33)",False,Teacher predicted 'neutral' (0.374)
happy_cand_01740.png,happy,neutral,0.0448,0.5896,"neutral(0.59), sad(0.19)",False,Teacher predicted 'neutral' (0.590)
happy_cand_01741.png,happy,happy,0.7286,0.7286,"happy(0.73), neutral(0.12)",True,Accepted
happy_cand_01742.png,happy,happy,0.8237,0.8237,"happy(0.82), disgust(0.08)",True,Accepted
happy_cand_01743.png,happy,happy,0.7612,0.7612,"happy(0.76), disgust(0.08)",True,Accepted
happy_cand_01744.png,happy,happy,0.8415,0.8415,"happy(0.84), disgust(0.06)",True,Accepted
happy_cand_01745.png,happy,happy,0.6067,0.6067,"happy(0.61), neutral(0.19)",False,Low Happy probability (0.607 < 0.7)
happy_cand_01746.png,happy,neutral,0.118,0.7221,"neutral(0.72), happy(0.12)",False,Teacher predicted 'neutral' (0.722)
happy_cand_01747.png,happy,neutral,0.066,0.5003,"neutral(0.50), sad(0.18)",False,Teacher predicted 'neutral' (0.500)
happy_cand_01748.png,happy,neutral,0.0761,0.812,"neutral(0.81), happy(0.08)",False,Teacher predicted 'neutral' (0.812)
happy_cand_01749.png,happy,happy,0.8353,0.8353,"happy(0.84), angry(0.07)",True,Accepted
happy_cand_01750.png,happy,happy,0.759,0.759,"happy(0.76), neutral(0.10)",True,Accepted
happy_cand_01751.png,happy,neutral,0.3087,0.4094,"neutral(0.41), happy(0.31)",False,Teacher predicted 'neutral' (0.409)
happy_cand_01752.png,happy,happy,0.8469,0.8469,"happy(0.85), disgust(0.09)",True,Accepted
happy_cand_01753.png,happy,happy,0.3564,0.3564,"happy(0.36), neutral(0.31)",False,Low Happy probability (0.356 < 0.7)
happy_cand_01754.png,happy,happy,0.7535,0.7535,"happy(0.75), neutral(0.09)",True,Accepted
happy_cand_01755.png,happy,happy,0.3225,0.3225,"happy(0.32), disgust(0.20)",False,Low Happy probability (0.322 < 0.7)
happy_cand_01756.png,happy,angry,0.2173,0.2352,"angry(0.24), happy(0.22)",False,Teacher predicted 'angry' (0.235)
happy_cand_01757.png,happy,happy,0.5965,0.5965,"happy(0.60), neutral(0.21)",False,Low Happy probability (0.597 < 0.7)
happy_cand_01758.png,happy,happy,0.6371,0.6371,"happy(0.64), neutral(0.13)",False,Low Happy probability (0.637 < 0.7)
happy_cand_01759.png,happy,neutral,0.3241,0.3678,"neutral(0.37), happy(0.32)",False,Teacher predicted 'neutral' (0.368)
happy_cand_01760.png,happy,neutral,0.0846,0.5252,"neutral(0.53), sad(0.14)",False,Teacher predicted 'neutral' (0.525)
happy_cand_01761.png,happy,happy,0.7736,0.7736,"happy(0.77), neutral(0.09)",True,Accepted
happy_cand_01762.png,happy,happy,0.6128,0.6128,"happy(0.61), disgust(0.24)",False,Low Happy probability (0.613 < 0.7)
happy_cand_01763.png,happy,neutral,0.1762,0.3842,"neutral(0.38), happy(0.18)",False,Teacher predicted 'neutral' (0.384)
happy_cand_01764.png,happy,happy,0.4364,0.4364,"happy(0.44), neutral(0.43)",False,Low Happy probability (0.436 < 0.7)
happy_cand_01765.png,happy,neutral,0.2879,0.3165,"neutral(0.32), happy(0.29)",False,Teacher predicted 'neutral' (0.316)
happy_cand_01766.png,happy,sad,0.1032,0.2655,"sad(0.27), fear(0.16)",False,Teacher predicted 'sad' (0.266)
happy_cand_01767.png,happy,happy,0.7612,0.7612,"happy(0.76), neutral(0.13)",True,Accepted
happy_cand_01768.png,happy,happy,0.8984,0.8984,"happy(0.90), disgust(0.05)",True,Accepted
happy_cand_01769.png,happy,happy,0.5044,0.5044,"happy(0.50), neutral(0.20)",False,Low Happy probability (0.504 < 0.7)
happy_cand_01770.png,happy,happy,0.8597,0.8597,"happy(0.86), disgust(0.07)",True,Accepted
happy_cand_01771.png,happy,neutral,0.2297,0.3303,"neutral(0.33), happy(0.23)",False,Teacher predicted 'neutral' (0.330)
happy_cand_01772.png,happy,happy,0.6761,0.6761,"happy(0.68), disgust(0.10)",False,Low Happy probability (0.676 < 0.7)
happy_cand_01773.png,happy,happy,0.865,0.865,"happy(0.87), disgust(0.06)",True,Accepted
happy_cand_01774.png,happy,happy,0.308,0.308,"happy(0.31), angry(0.17)",False,Low Happy probability (0.308 < 0.7)
happy_cand_01775.png,happy,neutral,0.3299,0.5162,"neutral(0.52), happy(0.33)",False,Teacher predicted 'neutral' (0.516)
happy_cand_01776.png,happy,happy,0.4555,0.4555,"happy(0.46), neutral(0.22)",False,Low Happy probability (0.456 < 0.7)
happy_cand_01777.png,happy,happy,0.5564,0.5564,"happy(0.56), neutral(0.25)",False,Low Happy probability (0.556 < 0.7)
happy_cand_01778.png,happy,happy,0.5042,0.5042,"happy(0.50), neutral(0.26)",False,Low Happy probability (0.504 < 0.7)
happy_cand_01779.png,happy,neutral,0.2682,0.4167,"neutral(0.42), happy(0.27)",False,Teacher predicted 'neutral' (0.417)
happy_cand_01780.png,happy,happy,0.8304,0.8304,"happy(0.83), disgust(0.08)",True,Accepted
happy_cand_01781.png,happy,happy,0.8292,0.8292,"happy(0.83), disgust(0.07)",True,Accepted
happy_cand_01782.png,happy,happy,0.712,0.712,"happy(0.71), angry(0.11)",True,Accepted
happy_cand_01783.png,happy,happy,0.6546,0.6546,"happy(0.65), neutral(0.18)",False,Low Happy probability (0.655 < 0.7)
happy_cand_01784.png,happy,neutral,0.3995,0.4043,"neutral(0.40), happy(0.40)",False,Teacher predicted 'neutral' (0.404)
happy_cand_01785.png,happy,happy,0.6281,0.6281,"happy(0.63), disgust(0.12)",False,Low Happy probability (0.628 < 0.7)
happy_cand_01786.png,happy,happy,0.7079,0.7079,"happy(0.71), disgust(0.08)",True,Accepted
happy_cand_01787.png,happy,angry,0.1398,0.5644,"angry(0.56), happy(0.14)",False,Teacher predicted 'angry' (0.564)
happy_cand_01788.png,happy,happy,0.5521,0.5521,"happy(0.55), neutral(0.20)",False,Low Happy probability (0.552 < 0.7)
happy_cand_01789.png,happy,happy,0.4247,0.4247,"happy(0.42), neutral(0.22)",False,Low Happy probability (0.425 < 0.7)
happy_cand_01790.png,happy,happy,0.8646,0.8646,"happy(0.86), disgust(0.08)",True,Accepted
happy_cand_01791.png,happy,sad,0.0541,0.3104,"sad(0.31), fear(0.30)",False,Teacher predicted 'sad' (0.310)
happy_cand_01792.png,happy,happy,0.6556,0.6556,"happy(0.66), neutral(0.17)",False,Low Happy probability (0.656 < 0.7)
happy_cand_01793.png,happy,happy,0.464,0.464,"happy(0.46), neutral(0.28)",False,Low Happy probability (0.464 < 0.7)
happy_cand_01794.png,happy,disgust,0.1199,0.4035,"disgust(0.40), angry(0.30)",False,Teacher predicted 'disgust' (0.404)
happy_cand_01795.png,happy,happy,0.6745,0.6745,"happy(0.67), disgust(0.13)",False,Low Happy probability (0.675 < 0.7)
happy_cand_01796.png,happy,happy,0.7986,0.7986,"happy(0.80), disgust(0.07)",True,Accepted
happy_cand_01797.png,happy,neutral,0.1092,0.5854,"neutral(0.59), sad(0.13)",False,Teacher predicted 'neutral' (0.585)
happy_cand_01798.png,happy,happy,0.8712,0.8712,"happy(0.87), disgust(0.07)",True,Accepted
happy_cand_01799.png,happy,happy,0.7675,0.7675,"happy(0.77), disgust(0.07)",True,Accepted
happy_cand_01800.png,happy,neutral,0.2542,0.5139,"neutral(0.51), happy(0.25)",False,Teacher predicted 'neutral' (0.514)
happy_cand_01801.png,happy,angry,0.0216,0.6308,"angry(0.63), sad(0.09)",False,Teacher predicted 'angry' (0.631)
happy_cand_01802.png,happy,happy,0.8063,0.8063,"happy(0.81), neutral(0.09)",True,Accepted
happy_cand_01803.png,happy,neutral,0.1546,0.7057,"neutral(0.71), happy(0.15)",False,Teacher predicted 'neutral' (0.706)
happy_cand_01804.png,happy,happy,0.422,0.422,"happy(0.42), neutral(0.38)",False,Low Happy probability (0.422 < 0.7)
happy_cand_01805.png,happy,neutral,0.2894,0.4747,"neutral(0.47), happy(0.29)",False,Teacher predicted 'neutral' (0.475)
happy_cand_01806.png,happy,sad,0.0099,0.3775,"sad(0.38), neutral(0.32)",False,Teacher predicted 'sad' (0.378)
happy_cand_01807.png,happy,happy,0.7342,0.7342,"happy(0.73), disgust(0.07)",True,Accepted
happy_cand_01808.png,happy,neutral,0.3369,0.371,"neutral(0.37), happy(0.34)",False,Teacher predicted 'neutral' (0.371)
happy_cand_01809.png,happy,happy,0.6535,0.6535,"happy(0.65), disgust(0.09)",False,Low Happy probability (0.653 < 0.7)
happy_cand_01810.png,happy,happy,0.8247,0.8247,"happy(0.82), disgust(0.07)",True,Accepted
happy_cand_01811.png,happy,happy,0.3201,0.3201,"happy(0.32), neutral(0.22)",False,Low Happy probability (0.320 < 0.7)
happy_cand_01812.png,happy,happy,0.8599,0.8599,"happy(0.86), disgust(0.08)",True,Accepted
